word,feminine,neuter,comparative,superlative,adverb,declension,adj_stem
fretus,freta,fretum,fretior,fretissimus,frete,12,fret
germanus,germana,germanum,germanior,germanissimus,germane,12,german
iuvencus,iuvenca,iuvencum,iuvencior,iuvencissimus,iuvence,12,iuvenc
hastatus,hastata,hastatum,hastatior,hastatissimus,hastate,12,hastat
vinifer,vinifera,viniferum,viniferior,viniferrimus,vinifere,12,vinifer
triplex,triplex,triplex,triplicior,triplicissimus,tripliciter,3,triplic
adulescens,adulescens,adulescens,adulescentior,adulescentissimus,adulescentter,3,adulescent
cyzicenus,cyzicena,cyzicenum,cyzicenior,cyzicenissimus,cyzicene,12,cyzicen
lugubris,lugubris,lugubre,lugubrior,lugubrissimus,lugubre,3,lugubr
bestiarius,bestiaria,bestiarium,bestiariior,bestiariissimus,bestiarie,12,bestiari
gracilis,gracilis,gracile,gracilior,gracillimus,graciliter,3,gracil
elegans,elegans,elegans,elegantior,elegantissimus,eleganter,3,elegant
captivus,captiva,captivum,captivior,captivissimus,captive,12,captiv
dorsalis,dorsalis,dorsale,dorsalior,dorsalissimus,dorsaliter,3,dorsal
diurnus,diurna,diurnum,diurnior,diurnissimus,diurne,12,diurn
madagascariensis,madagascariensis,madagascariense,madagascariensior,madagascariensissimus,madagascariensiter,3,madagascariens
bicolor,bicolor,bicolor,bicolorior,bicolorissimus,bicoloriter,3,bicolor
capensis,capensis,capense,capensior,capensissimus,capensiter,3,capens
affinis,affinis,affine,affinior,affinissimus,affiniter,3,affin
occidentalis,occidentalis,occidentale,occidentalior,occidentalissimus,occidentaliter,3,occidental
orientalis,orientalis,orientale,orientalior,orientalissimus,orientaliter,3,oriental
crassus,crassa,crassum,crassior,crassissimus,crasse,12,crass
pompatus,pompata,pompatum,pompatior,pompatissimus,pompate,12,pompat
uncus,unca,uncum,uncior,uncissimus,unce,12,unc
volaticus,volatica,volaticum,volaticior,volaticissimus,volatice,12,volatic
antiquus,antiqua,antiquum,antiquior,antiquissimus,antique,12,antiqu
grammaticus,grammatica,grammaticum,grammaticior,grammaticissimus,grammatice,12,grammatic
suburbanus,suburbana,suburbanum,suburbanior,suburbanissimus,suburbane,12,suburban
Pompeius,Pompeia,Pompeium,Pompeiior,Pompeiissimus,Pompeie,12,Pompei
truculentus,truculenta,truculentum,truculentior,truculentissimus,truculente,12,truculent
bassus,bassa,bassum,bassior,bassissimus,basse,12,bass
discolor,discolor,discolor,discolorior,discolorissimus,discoloriter,3,discolor
moribundus,moribunda,moribundum,moribundior,moribundissimus,moribunde,12,moribund
hibernus,hiberna,hibernum,hibernior,hibernissimus,hiberne,12,hibern
Theseus,Thesea,Theseum,Theseior,Theseissimus,Thesee,12,These
sacerdotalis,sacerdotalis,sacerdotale,sacerdotalior,sacerdotalissimus,sacerdotaliter,3,sacerdotal
sacer,sacra,sacrum,sacrior,sacerrimus,sacre,3,sacr
Petraeus,Petraea,Petraeum,Petraeior,Petraeissimus,Petraee,12,Petrae
princeps,princeps,princeps,principior,principissimus,principiter,3,princip
litteratus,litterata,litteratum,litteratior,litteratissimus,litterate,12,litterat
superbus,superba,superbum,superbior,superbissimus,superbe,12,superb
genetivus,genetiva,genetivum,genetivior,genetivissimus,genetive,12,genetiv
ensifer,ensifera,ensiferum,ensiferior,ensiferrimus,ensifere,12,ensifer
adulter,adultera,adulterum,adulterior,adulterrimus,adultere,12,adulter
fiscalis,fiscalis,fiscale,fiscalior,fiscalissimus,fiscaliter,3,fiscal
primarius,primaria,primarium,primariior,primariissimus,primarie,12,primari
solaris,solaris,solare,solarior,solarissimus,solariter,3,solar
fortunatus,fortunata,fortunatum,fortunatior,fortunatissimus,fortunate,12,fortunat
ferox,ferox,ferox,ferocior,ferocissimus,ferociter,3,feroc
pernix,pernix,pernix,pernicior,pernicissimus,perniciter,3,pernic
mutuus,mutua,mutuum,mutuior,mutuissimus,mutuo,12,mutu
auspicatus,auspicata,auspicatum,auspicatior,auspicatissimus,auspicato,12,auspicat
purpureus,purpurea,purpureum,purpureior,purpureissimus,purpuree,12,purpure
quadruplex,quadruplex,quadruplex,quadruplicior,quadruplicissimus,quadrupliciter,3,quadruplic
abiegnus,abiegna,abiegnum,abiegnior,abiegnissimus,abiegne,12,abiegn
inimicus,inimica,inimicum,inimicior,inimicissimus,inimice,12,inimic
rugosus,rugosa,rugosum,rugosior,rugosissimus,rugose,12,rugos
camerarius,cameraria,camerarium,camerariior,camerariissimus,camerarie,12,camerari
avarus,avara,avarum,avarior,avarissimus,avare,12,avar
stultus,stulta,stultum,stultior,stultissimus,stulte,12,stult
nefarius,nefaria,nefarium,nefariior,nefariissimus,nefarie,12,nefari
vetulus,vetula,vetulum,vetulior,vetulissimus,vetule,12,vetul
sardonius,sardonia,sardonium,sardoniior,sardoniissimus,sardonie,12,sardoni
cavus,cava,cavum,cavior,cavissimus,cave,12,cav
scrupulosus,scrupulosa,scrupulosum,scrupulosior,scrupulosissimus,scrupulose,12,scrupulos
furibundus,furibunda,furibundum,furibundior,furibundissimus,furibunde,12,furibund
magnanimus,magnanima,magnanimum,magis magnanimus,maxime magnanimus,magnanime,12,magnanim
mellitus,mellita,mellitum,mellitior,mellitissimus,mellite,12,mellit
ignavus,ignava,ignavum,ignavior,ignavissimus,ignave,12,ignav
Libyssus,Libyssa,Libyssum,Libyssior,Libyssissimus,Libysse,12,Libyss
aestuosus,aestuosa,aestuosum,aestuosior,aestuosissimus,aestuose,12,aestuos
furtivus,furtiva,furtivum,furtivior,furtivissimus,furtive,12,furtiv
fluvialis,fluvialis,fluviale,fluvialior,fluvialissimus,fluvialiter,3,fluvial
anularis,anularis,anulare,anularior,anularissimus,anulariter,3,anular
bucolicus,bucolica,bucolicum,bucolicior,bucolicissimus,bucolice,12,bucolic
laetus,laeta,laetum,laetior,laetissimus,laete,12,laet
histrionalis,histrionalis,histrionale,histrionalior,histrionalissimus,histrionaliter,3,histrional
histrionicus,histrionica,histrionicum,histrionicior,histrionicissimus,histrionice,12,histrionic
reptilis,reptilis,reptile,reptilior,reptilissimus,reptiliter,3,reptil
invitus,invita,invitum,invitior,invitissimus,invite,12,invit
lepidus,lepida,lepidum,lepidior,lepidissimus,lepide,12,lepid
aridus,arida,aridum,aridior,aridissimus,aride,12,arid
incertus,incerta,incertum,incertior,incertissimus,incerte,12,incert
binominis,binominis,binomine,binominior,binominissimus,binominiter,3,binomin
memorabilis,memorabilis,memorabile,memorabilior,memorabilissimus,memorabiliter,3,memorabil
apoplecticus,apoplectica,apoplecticum,apoplecticior,apoplecticissimus,apoplectice,12,apoplectic
indigena,indigena,indigena,indigenior,indigenissimus,indigeniter,1,indigen
vastus,vasta,vastum,vastior,vastissimus,vaste,12,vast
mortalis,mortalis,mortale,mortalior,mortalissimus,mortaliter,3,mortal
fatalis,fatalis,fatale,fatalior,fatalissimus,fataliter,3,fatal
cadaverosus,cadaverosa,cadaverosum,cadaverosior,cadaverosissimus,cadaverose,12,cadaveros
mortifer,mortifera,mortiferum,mortiferior,mortiferrimus,mortifere,12,mortifer
ceterus,cetera,ceterum,ceterior,ceterissimus,cetere,12,ceter
Campanus,Campana,Campanum,Campanior,Campanissimus,Campane,12,Campan
pacificus,pacifica,pacificum,pacificior,pacificissimus,pacifice,12,pacific
procerus,procera,procerum,procerior,procerissimus,procere,12,procer
cotidianus,cotidiana,cotidianum,cotidianior,cotidianissimus,cotidiane,12,cotidian
livens,livens,livens,liventior,liventissimus,liventter,3,livent
edulis,edulis,edule,edulior,edulissimus,eduliter,3,edul
umbraticus,umbratica,umbraticum,umbraticior,umbraticissimus,umbratice,12,umbratic
volucer,volucris,volucre,volucrior,volucerrimus,volucre,3,volucr
tristis,tristis,triste,tristior,tristissimus,triste,3,trist
lemniscatus,lemniscata,lemniscatum,lemniscatior,lemniscatissimus,lemniscate,12,lemniscat
legatorius,legatoria,legatorium,legatoriior,legatoriissimus,legatorie,12,legatori
legifer,legifera,legiferum,legiferior,legiferrimus,legifere,12,legifer
legionarius,legionaria,legionarium,legionariior,legionariissimus,legionarie,12,legionari
lentiscifer,lentiscifera,lentisciferum,lentisciferior,lentisciferrimus,lentiscifere,12,lentiscifer
legitimus,legitima,legitimum,legitimior,legitimissimus,legitime,12,legitim
leviculus,levicula,leviculum,leviculior,leviculissimus,levicule,12,levicul
lethargicus,lethargica,lethargicum,lethargicior,lethargicissimus,lethargice,12,lethargic
levidensis,levidensis,levidense,levidensior,levidensissimus,levidensiter,3,levidens
lentulus,lentula,lentulum,lentulior,lentulissimus,lentule,12,lentul
letifer,letifera,letiferum,letiferior,letiferrimus,letifere,12,letifer
letalis,letalis,letale,letalior,letalissimus,letaliter,3,letal
tinctorius,tinctoria,tinctorium,tinctoriior,tinctoriissimus,tinctorie,12,tinctori
libens,libens,libens,libentior,libentissimus,libenter,3,libent
lubens,lubens,lubens,lubentior,lubentissimus,lubenter,3,lubent
liberalis,liberalis,liberale,liberalior,liberalissimus,liberaliter,3,liberal
laxus,laxa,laxum,laxior,laxissimus,laxe,12,lax
libertinus,libertina,libertinum,libertinior,libertinissimus,libertine,12,libertin
lymphatus,lymphata,lymphatum,lymphatior,lymphatissimus,lymphate,12,lymphat
lymphaticus,lymphatica,lymphaticum,lymphaticior,lymphaticissimus,lymphatice,12,lymphatic
pendulus,pendula,pendulum,pendulior,pendulissimus,pendule,12,pendul
meretricius,meretricia,meretricium,meretriciior,meretriciissimus,meretricie,12,meretrici
alcoholicus,alcoholica,alcoholicum,alcoholicior,alcoholicissimus,alcoholice,12,alcoholic
harenaceus,harenacea,harenaceum,harenaceior,harenaceissimus,harenacee,12,harenace
arenarius,arenaria,arenarium,arenariior,arenariissimus,arenarie,12,arenari
harenarius,harenaria,harenarium,harenariior,harenariissimus,harenarie,12,harenari
speciosus,speciosa,speciosum,speciosior,speciosissimus,speciose,12,specios
similis,similis,simile,similior,simillimus,similiter,3,simil
piger,pigra,pigrum,pigrior,pigerrimus,pigre,12,pigr
privatus,privata,privatum,privatior,privatissimus,privatim,12,privat
restrictus,restricta,restrictum,restrictior,restrictissimus,restricte,12,restrict
bilinguis,bilinguis,bilingue,bilinguior,bilinguissimus,bilinguiter,3,bilingu
calvus,calva,calvum,calvior,calvissimus,calve,12,calv
novellus,novella,novellum,novellior,novellissimus,novelle,12,novell
ingens,ingens,ingens,ingentior,ingentissimus,ingentter,3,ingent
immediatus,immediata,immediatum,immediatior,immediatissimus,immediate,12,immediat
griseus,grisea,griseum,griseior,griseissimus,grisee,12,grise
Vestalis,Vestalis,Vestale,Vestalior,Vestalissimus,Vestaliter,3,Vestal
verutus,veruta,verutum,verutior,verutissimus,verute,12,verut
aconitus,aconita,aconitum,aconitior,aconitissimus,aconite,12,aconit
iocosus,iocosa,iocosum,iocosior,iocosissimus,iocose,12,iocos
impotens,impotens,impotens,impotentior,impotentissimus,impotenter,3,impotent
irreparabilis,irreparabilis,irreparabile,irreparabilior,irreparabilissimus,irreparabiliter,3,irreparabil
speculatorius,speculatoria,speculatorium,speculatoriior,speculatoriissimus,speculatorie,12,speculatori
nobilis,nobilis,nobile,nobilior,nobilissimus,nobiliter,3,nobil
irrefragabilis,irrefragabilis,irrefragabile,irrefragabilior,irrefragabilissimus,irrefragabiliter,3,irrefragabil
omnivolus,omnivola,omnivolum,omnivolior,omnivolissimus,omnivole,12,omnivol
catus,cata,catum,catior,catissimus,cate,12,cat
vorax,vorax,vorax,voracior,voracissimus,voraciter,3,vorac
trabeatus,trabeata,trabeatum,trabeatior,trabeatissimus,trabeate,12,trabeat
macrocephalus,macrocephala,macrocephalum,macrocephalior,macrocephalissimus,macrocephale,12,macrocephal
grandiloquus,grandiloqua,grandiloquum,grandiloquior,grandiloquissimus,grandiloque,12,grandiloqu
insons,insons,insons,insontior,insontissimus,insontter,3,insont
Achilleus,Achillea,Achilleum,Achilleior,Achilleissimus,Achillee,12,Achille
basalis,basalis,basale,basalior,basalissimus,basaliter,3,basal
crudus,cruda,crudum,crudior,crudissimus,crude,12,crud
somnifer,somnifera,somniferum,somniferior,somniferrimus,somnifere,12,somnifer
mirus,mira,mirum,mirior,mirissimus,mire,12,mir
vermicularis,vermicularis,vermiculare,vermicularior,vermicularissimus,vermiculariter,3,vermicular
platanifolius,platanifolia,platanifolium,platanifoliior,platanifoliissimus,platanifolie,12,platanifoli
auratus,aurata,auratum,auratior,auratissimus,aurate,12,aurat
immobilis,immobilis,immobile,immobilior,immobilissimus,immobiliter,3,immobil
mobilis,mobilis,mobile,mobilior,mobilissimus,mobiliter,3,mobil
puter,putris,putre,putrior,puterrimus,putre,3,putr
testudineus,testudinea,testudineum,testudineior,testudineissimus,testudinee,12,testudine
rotundus,rotunda,rotundum,rotundior,rotundissimus,rotunde,12,rotund
humanus,humana,humanum,humanior,humanissimus,humane,12,human
rapidus,rapida,rapidum,rapidior,rapidissimus,rapide,12,rapid
absurdus,absurda,absurdum,absurdior,absurdissimus,absurde,12,absurd
adiectivus,adiectiva,adiectivum,adiectivior,adiectivissimus,adiective,12,adiectiv
iunius,iunia,iunium,iuniior,iuniissimus,iunie,12,iuni
barbatus,barbata,barbatum,barbatior,barbatissimus,barbate,12,barbat
stupidus,stupida,stupidum,stupidior,stupidissimus,stupide,12,stupid
martius,martia,martium,martiior,martiissimus,martie,12,marti
iustus,iusta,iustum,iustior,iustissimus,iuste,12,iust
asininus,asinina,asininum,asininior,asininissimus,asinine,12,asinin
uliginosus,uliginosa,uliginosum,uliginosior,uliginosissimus,uliginose,12,uliginos
densus,densa,densum,densior,densissimus,dense,12,dens
nervosus,nervosa,nervosum,nervosior,nervosissimus,nervose,12,nervos
blandus,blanda,blandum,blandior,blandissimus,blande,12,bland
amens,amens,amens,amentior,amentissimus,amentter,3,ament
contumax,contumax,contumax,contumacior,contumacissimus,contumaciter,3,contumac
omnipotens,omnipotens,omnipotens,omnipotentior,omnipotentissimus,omnipotentter,3,omnipotent
militaris,militaris,militare,militarior,militarissimus,militariter,3,militar
musicus,musica,musicum,musicior,musicissimus,musice,12,music
defututus,defututa,defututum,defututior,defututissimus,defutute,12,defutut
diffututus,diffututa,diffututum,diffututior,diffututissimus,diffutute,12,diffutut
soporifer,soporifera,soporiferum,soporiferior,soporiferrimus,soporifere,12,soporifer
secundarius,secundaria,secundarium,secundariior,secundariissimus,secundarie,12,secundari
comoedus,comoeda,comoedum,comoedior,comoedissimus,comoede,12,comoed
maturus,matura,maturum,maturior,maturissimus,mature,12,matur
avitus,avita,avitum,avitior,avitissimus,avite,12,avit
voluptuosus,voluptuosa,voluptuosum,voluptuosior,voluptuosissimus,voluptuose,12,voluptuos
dichotomos,dichotomos,dichotomon,dichotomior,dichotomissimus,dichotomiter,2,dichotom
zelotypus,zelotypa,zelotypum,zelotypior,zelotypissimus,zelotype,12,zelotyp
polysemus,polysema,polysemum,polysemior,polysemissimus,polyseme,12,polysem
aenigmaticus,aenigmatica,aenigmaticum,aenigmaticior,aenigmaticissimus,aenigmatice,12,aenigmatic
cassus,cassa,cassum,cassior,cassissimus,casse,12,cass
prolixus,prolixa,prolixum,prolixior,prolixissimus,prolixe,12,prolix
cognatus,cognata,cognatum,cognatior,cognatissimus,cognate,12,cognat
initialis,initialis,initiale,initialior,initialissimus,initialiter,3,initial
vicinus,vicina,vicinum,vicinior,vicinissimus,vicine,12,vicin
castus,casta,castum,castior,castissimus,caste,12,cast
silvosus,silvosa,silvosum,silvosior,silvosissimus,silvose,12,silvos
fessus,fessa,fessum,fessior,fessissimus,fesse,12,fess
geographicus,geographica,geographicum,geographicior,geographicissimus,geographice,12,geographic
senarius,senaria,senarium,senariior,senariissimus,senarie,12,senari
continens,continens,continens,continentior,continentissimus,continenter,3,continent
Maurus,Maura,Maurum,Maurior,Maurissimus,Maure,12,Maur
regius,regia,regium,regiior,regiissimus,regie,12,regi
iaponicus,iaponica,iaponicum,iaponicior,iaponicissimus,iaponice,12,iaponic
ruber,rubra,rubrum,rubrior,ruberrimus,rubre,12,rubr
magnes,magnes,magnes,magnetior,magnetissimus,magnetiter,3,magnet
archiepiscopalis,archiepiscopalis,archiepiscopale,archiepiscopalior,archiepiscopalissimus,archiepiscopaliter,3,archiepiscopal
omnisciens,omnisciens,omnisciens,omniscientior,omniscientissimus,omniscientter,3,omniscient
gelidus,gelida,gelidum,gelidior,gelidissimus,gelide,12,gelid
demens,demens,demens,dementior,dementissimus,dementter,3,dement
carus,cara,carum,carior,carissimus,care,12,car
viscosus,viscosa,viscosum,viscosior,viscosissimus,viscose,12,viscos
irreprehensibilis,irreprehensibilis,irreprehensibile,irreprehensibilior,irreprehensibilissimus,irreprehensibiliter,3,irreprehensibil
probus,proba,probum,probior,probissimus,probe,12,prob
jubatus,jubata,jubatum,jubatior,jubatissimus,jubate,12,jubat
dioicus,dioica,dioicum,dioicior,dioicissimus,dioice,12,dioic
graveolens,graveolens,graveolens,graveolentior,graveolentissimus,graveolentter,3,graveolent
paucus,pauca,paucum,paucior,paucissimus,pauce,12,pauc
lacer,lacera,lacerum,lacerior,lacerrimus,lacere,12,lacer
exlex,exlex,exlex,exlegior,exlegissimus,exlegiter,3,exleg
carolinianus,caroliniana,carolinianum,carolinianior,carolinianissimus,caroliniane,12,carolinian
repens,repens,repens,repentior,repentissimus,repentter,3,repent
optumas,optumas,optumas,optumatior,optumatissimus,optumatiter,3,optumat
optimas,optimas,optimas,optimatior,optimatissimus,optimatiter,3,optimat
Hispanus,Hispana,Hispanum,Hispanior,Hispanissimus,Hispane,12,Hispan
loquaculus,loquacula,loquaculum,loquaculior,loquaculissimus,loquacule,12,loquacul
loquax,loquax,loquax,loquacior,loquacissimus,loquaciter,3,loquac
Britannus,Britanna,Britannum,Britannior,Britannissimus,Britanne,12,Britann
carolinus,carolina,carolinum,carolinior,carolinissimus,caroline,12,carolin
carolinensis,carolinensis,carolinense,carolinensior,carolinensissimus,carolinensiter,3,carolinens
betulus,betula,betulum,betulior,betulissimus,betule,12,betul
muscarius,muscaria,muscarium,muscariior,muscariissimus,muscarie,12,muscari
pantherinus,pantherina,pantherinum,pantherinior,pantherinissimus,pantherine,12,pantherin
caroliniensis,caroliniensis,caroliniense,caroliniensior,caroliniensissimus,caroliniensiter,3,caroliniens
christianus,christiana,christianum,christianior,christianissimus,christiane,12,christian
horribilis,horribilis,horribile,horribilior,horribilissimus,horribiliter,3,horribil
angustus,angusta,angustum,angustior,angustissimus,anguste,12,angust
paluster,palustris,palustre,palustrior,palusterrimus,palustre,3,palustr
promus,proma,promum,promior,promissimus,prome,12,prom
aeternus,aeterna,aeternum,aeternior,aeternissimus,aeterno,12,aetern
caelebs,caelebs,caelebs,caelibior,caelibissimus,caelibiter,3,caelib
sepulcralis,sepulcralis,sepulcrale,sepulcralior,sepulcralissimus,sepulcraliter,3,sepulcral
viduus,vidua,viduum,viduior,viduissimus,vidue,12,vidu
raptus,rapta,raptum,raptior,raptissimus,raptim,12,rapt
